Rk,Player,G,Season,Age,Team,PLAY_G,PLAY_GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PLAY_PTS,FG%,2P%,3P%,FT%,TS%,eFG%,Pos,-9999
1561,Josh Richardson,4,2019-20,26,PHI,4,4,36.0,5.0,14.0,2.5,7.0,2.5,7.0,4.3,4.5,1.0,2.8,3.8,3.3,0.5,0.5,2.0,3.0,16.8,.357,.357,.357,.944,.524,.446,G,richajo01
1562,Josh Richardson,7,2020-21,27,DAL,7,0,13.4,1.6,4.0,1.1,2.6,0.4,1.4,1.3,1.3,0.4,1.1,1.6,0.7,0.3,0.0,0.9,1.1,4.9,.393,.444,.300,1.000,.532,.446,G,richajo01
1563,Quentin Richardson,5,2011-12,31,ORL,5,0,14.8,1.0,3.0,0.6,1.6,0.4,1.4,0.0,0.0,0.0,4.4,4.4,0.4,0.2,0.0,1.2,1.2,2.4,.333,.375,.286,,.400,.400,G-F,richaqu01
1564,Quentin Richardson,5,2012-13,32,NYK,5,0,2.8,0.4,1.2,0.0,0.2,0.4,1.0,0.0,0.0,0.2,0.4,0.6,0.0,0.0,0.0,0.0,0.4,1.2,.333,.000,.400,,.500,.500,G-F,richaqu01
1565,Luke Ridnour,4,2013-14,32,CHA,4,0,9.0,1.0,3.3,0.5,1.8,0.5,1.5,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.3,1.0,0.3,2.5,.308,.286,.333,,.385,.385,G,ridnolu01
1566,Austin Rivers,14,2014-15,22,LAC,14,2,17.9,3.3,7.5,2.4,5.0,0.9,2.5,0.9,1.4,0.4,1.3,1.7,1.1,0.7,0.3,0.9,2.0,8.4,.438,.471,.371,.632,.516,.500,G,riverau01
1567,Austin Rivers,6,2015-16,23,LAC,6,2,24.0,4.3,10.2,3.7,7.3,0.7,2.8,1.0,1.5,0.7,2.0,2.7,2.7,0.5,0.0,1.2,2.0,10.3,.426,.500,.235,.667,.477,.459,G,riverau01
1568,Austin Rivers,10,2018-19,26,HOU,10,0,21.5,2.7,6.2,1.1,2.7,1.6,3.5,0.4,0.6,0.2,1.9,2.1,1.0,0.5,0.1,0.8,3.1,7.4,.435,.407,.457,.667,.572,.565,G,riverau01
1569,Austin Rivers,12,2019-20,27,HOU,12,0,17.6,1.6,5.1,0.8,2.2,0.8,2.9,0.8,1.1,0.2,2.3,2.5,1.3,0.6,0.1,0.7,1.8,4.8,.311,.385,.257,.769,.427,.385,G,riverau01
1570,Austin Rivers,10,2020-21,28,DEN,10,9,30.5,3.0,6.9,1.1,2.3,1.9,4.6,1.3,1.6,0.1,1.6,1.7,2.1,0.2,0.3,0.9,3.2,9.2,.435,.478,.413,.813,.605,.572,G,riverau01
1571,Austin Rivers,5,2021-22,29,DEN,5,0,21.6,1.6,3.6,0.8,1.2,0.8,2.4,0.2,0.2,0.0,0.6,0.6,1.2,1.4,0.2,0.8,3.0,4.2,.444,.667,.333,1.000,.569,.556,G,riverau01
1572,Andre Roberson,18,2015-16,24,OKC,18,18,26.2,2.2,4.8,1.6,2.7,0.7,2.1,0.4,1.1,1.4,4.2,5.6,0.8,1.3,1.1,0.6,2.5,5.6,.465,.571,.324,.400,.527,.535,G-F,roberan03
1573,Andre Roberson,5,2016-17,25,OKC,5,5,37.0,4.8,9.2,3.4,5.8,1.4,3.4,0.6,4.2,3.6,2.6,6.2,1.8,2.4,3.4,1.4,3.0,11.6,.522,.586,.412,.143,.525,.598,G-F,roberan03
1574,Brian Roberts,10,2015-16,30,POR,10,0,3.6,0.2,0.9,0.2,0.5,0.0,0.4,0.4,0.6,0.1,0.0,0.1,0.3,0.0,0.0,0.1,0.5,0.8,.222,.400,.000,.667,.344,.222,G,roberbr01
1575,Duncan Robinson,21,2019-20,25,MIA,21,21,28.6,3.6,8.4,0.6,1.0,3.0,7.4,1.6,1.8,0.2,2.5,2.8,1.8,0.7,0.3,0.8,3.1,11.7,.426,.650,.397,.868,.636,.602,G-F,robindu01
1576,Duncan Robinson,4,2020-21,26,MIA,4,4,25.0,2.8,7.3,0.3,0.5,2.5,6.8,2.3,2.5,0.0,2.8,2.8,0.8,0.8,0.0,1.0,3.3,10.3,.379,.500,.370,.900,.614,.552,G-F,robindu01
1577,Duncan Robinson,13,2021-22,27,MIA,13,0,12.2,1.9,4.4,0.5,0.8,1.4,3.6,0.4,0.5,0.2,1.6,1.8,0.4,0.3,0.1,0.2,1.7,5.6,.439,.700,.383,.833,.612,.596,G-F,robindu01
1578,Glenn Robinson III,4,2015-16,22,IND,4,0,2.5,0.8,1.0,0.8,1.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.8,.750,.750,,1.000,.788,.750,G-F,robingl02
1579,Jerome Robinson,5,2018-19,21,LAC,5,0,9.2,1.0,2.8,0.4,1.6,0.6,1.2,1.0,1.0,0.4,0.8,1.2,1.4,0.4,0.0,0.2,0.8,3.6,.357,.250,.500,1.000,.556,.464,G,robinje01
1580,Nate Robinson,12,2012-13,28,CHI,12,8,33.7,5.9,13.6,4.1,8.2,1.8,5.4,2.6,3.4,0.5,2.2,2.7,4.4,1.0,0.2,2.7,3.2,16.3,.436,.500,.338,.756,.539,.503,G,robinna01
1581,Thomas Robinson,11,2013-14,22,POR,11,0,11.1,1.2,2.8,1.2,2.8,0.0,0.0,0.5,0.6,0.9,1.6,2.5,0.5,0.5,0.5,0.5,2.1,2.9,.419,.419,,.857,.469,.419,F,robinth01
1582,Rajon Rondo,19,2011-12,25,BOS,19,19,42.6,7.4,15.8,7.0,14.3,0.4,1.6,2.1,2.9,1.8,4.9,6.7,11.9,2.4,0.1,3.8,2.1,17.3,.468,.491,.267,.696,.505,.482,G,rondora01
1583,Rajon Rondo,9,2017-18,31,NOP,9,9,33.6,4.2,10.2,3.3,8.1,0.9,2.1,1.0,1.6,1.0,6.6,7.6,12.2,1.4,0.2,3.7,2.2,10.3,.413,.411,.421,.643,.474,.457,G,rondora01
1584,Rajon Rondo,16,2019-20,33,LAL,16,0,24.7,3.4,7.6,2.2,4.4,1.3,3.1,0.8,1.2,0.8,3.5,4.3,6.6,1.4,0.1,2.1,2.3,8.9,.455,.493,.400,.684,.553,.537,G,rondora01
1585,Rajon Rondo,13,2020-21,34,LAC,13,0,16.9,1.4,4.1,0.5,1.9,0.8,2.2,0.6,0.9,0.3,2.3,2.6,3.8,0.4,0.2,1.1,1.4,4.2,.340,.280,.393,.667,.472,.443,G,rondora01
1586,Derrick Rose,12,2014-15,26,CHI,12,12,37.8,7.8,19.6,5.8,14.1,1.9,5.5,2.9,3.3,1.1,3.8,4.8,6.5,1.2,0.5,3.2,1.8,20.3,.396,.414,.348,.897,.484,.445,G,rosede01
1587,Derrick Rose,5,2017-18,29,MIN,5,0,23.8,5.8,11.4,4.4,9.4,1.4,2.0,1.2,1.4,0.2,1.6,1.8,2.6,0.4,0.0,1.6,1.8,14.2,.509,.468,.700,.857,.591,.570,G,rosede01
1588,Derrick Rose,5,2020-21,32,NYK,5,3,35.0,8.0,16.8,6.4,13.4,1.6,3.4,1.8,1.8,0.8,3.2,4.0,5.0,0.4,0.2,1.6,1.0,19.4,.476,.478,.471,1.000,.551,.524,G,rosede01
1589,Terrence Ross,7,2013-14,22,TOR,7,7,22.6,2.0,6.7,1.4,3.3,0.6,3.4,0.4,0.7,0.1,1.9,2.0,0.3,0.9,0.4,1.1,2.7,5.0,.298,.435,.167,.600,.356,.340,F-G,rosste01
1590,Terrence Ross,4,2014-15,23,TOR,4,4,26.8,2.8,7.3,1.3,2.8,1.5,4.5,0.0,0.0,0.0,1.5,1.5,1.0,0.8,1.0,0.5,2.5,7.0,.379,.455,.333,,.483,.483,F-G,rosste01
1591,Terrence Ross,20,2015-16,24,TOR,20,0,16.8,2.3,6.0,1.3,2.8,1.1,3.2,0.7,1.0,0.2,1.4,1.6,0.6,0.7,0.3,0.8,1.4,6.3,.387,.455,.328,.650,.493,.475,F-G,rosste01
1592,Terrence Ross,5,2018-19,27,ORL,5,0,29.2,4.0,10.8,1.6,3.8,2.4,7.0,2.8,3.4,0.2,3.4,3.6,1.4,1.2,0.4,2.0,2.0,13.2,.370,.421,.343,.824,.537,.481,F-G,rosste01
1593,Terrence Ross,5,2019-20,28,ORL,5,0,27.0,6.0,12.8,4.0,6.8,2.0,6.0,2.4,2.8,0.2,4.2,4.4,1.0,0.8,0.2,1.6,2.8,16.4,.469,.588,.333,.857,.584,.547,F-G,rosste01
1594,Terry Rozier,5,2015-16,21,BOS,5,0,19.8,1.8,4.6,1.0,2.4,0.8,2.2,0.4,0.4,0.6,2.8,3.4,1.2,0.2,0.6,0.4,1.0,4.8,.391,.417,.364,1.000,.503,.478,G,roziete01
1595,Terry Rozier,17,2016-17,22,BOS,17,0,16.3,1.9,4.8,1.1,2.6,0.8,2.2,0.9,1.2,0.7,1.9,2.6,1.9,0.6,0.2,0.6,1.2,5.6,.402,.432,.368,.800,.529,.488,G,roziete01
1596,Terry Rozier,19,2017-18,23,BOS,19,19,36.6,5.7,14.0,3.0,6.3,2.7,7.7,2.4,2.9,0.4,4.8,5.3,5.7,1.3,0.3,1.2,2.0,16.5,.406,.479,.347,.821,.538,.502,G,roziete01
1597,Terry Rozier,9,2018-19,24,BOS,9,0,18.0,2.1,6.6,1.2,2.8,0.9,3.8,1.3,1.8,0.4,3.9,4.3,1.9,0.4,0.2,1.1,1.7,6.4,.322,.440,.235,.750,.439,.390,G,roziete01
1598,Ricky Rubio,6,2017-18,27,UTA,6,6,30.2,4.7,13.2,3.0,7.8,1.7,5.3,3.0,3.8,0.8,6.5,7.3,7.0,1.3,0.5,3.0,2.2,14.0,.354,.383,.313,.783,.471,.418,G,rubiori01
1599,Ricky Rubio,5,2018-19,28,UTA,5,5,33.6,5.6,13.2,4.8,9.2,0.8,4.0,3.4,4.0,0.6,2.6,3.2,8.6,2.4,0.2,3.0,2.8,15.4,.424,.522,.200,.850,.515,.455,G,rubiori01
1600,Brandon Rush,14,2015-16,30,GSW,14,0,7.9,0.6,1.4,0.4,0.6,0.3,0.9,0.1,0.1,0.0,1.6,1.6,0.2,0.1,0.1,0.1,0.6,1.6,.450,.625,.333,.500,.551,.550,G-F,rushbr01
1601,D'Angelo Russell,5,2018-19,22,BRK,5,5,29.6,7.4,20.6,5.0,13.2,2.4,7.4,2.2,2.6,0.4,3.2,3.6,3.6,1.4,0.2,2.8,2.4,19.4,.359,.379,.324,.846,.446,.417,G,russeda01
1602,D'Angelo Russell,6,2021-22,25,MIN,6,6,32.7,4.0,12.0,2.0,6.8,2.0,5.2,2.0,2.7,0.0,2.5,2.5,6.7,1.5,0.0,2.8,2.8,12.0,.333,.293,.387,.750,.455,.417,G,russeda01
1603,Domantas Sabonis,7,2017-18,21,IND,7,0,23.7,5.1,8.9,5.0,7.9,0.1,1.0,2.0,2.6,2.0,2.6,4.6,0.7,0.1,0.3,1.0,3.1,12.4,.581,.636,.143,.778,.622,.589,C-F,sabondo01
1604,Domantas Sabonis,4,2018-19,22,IND,4,0,24.0,3.0,7.3,2.8,6.3,0.3,1.0,2.3,3.5,1.8,5.5,7.3,4.0,0.8,0.3,1.3,3.0,8.5,.414,.440,.250,.643,.484,.431,C-F,sabondo01
1605,John Salmons,6,2013-14,34,TOR,6,0,12.8,0.8,2.8,0.5,0.8,0.3,2.0,0.2,0.2,0.0,1.0,1.0,0.8,0.3,0.0,0.2,1.5,2.2,.294,.600,.167,1.000,.373,.353,G,salmojo01
1606,JaKarr Sampson,4,2019-20,26,IND,4,0,12.5,2.5,4.0,2.5,4.0,0.0,0.0,0.0,0.0,0.3,3.0,3.3,1.0,0.5,0.0,0.5,2.5,5.0,.625,.625,,,.625,.625,G-F,sampsja02
1607,Larry Sanders,4,2012-13,24,MIL,4,4,28.3,4.8,8.3,4.8,8.3,0.0,0.0,1.3,2.8,2.8,5.5,8.3,1.3,0.8,1.3,3.0,4.5,10.8,.576,.576,,.455,.568,.576,C-F,sandela01
1608,Dario Šarić,10,2017-18,23,PHI,10,10,32.9,5.9,14.0,3.9,8.8,2.0,5.2,3.4,4.0,3.2,4.1,7.3,3.5,1.0,0.4,1.5,2.8,17.2,.421,.443,.385,.850,.546,.493,F-C,saricda01
1609,Dario Šarić,14,2020-21,26,PHO,14,0,10.5,1.5,3.2,0.9,1.9,0.6,1.3,0.9,1.0,0.6,1.9,2.5,1.0,0.1,0.1,0.4,1.5,4.5,.467,.481,.444,.929,.616,.556,F-C,saricda01
1610,Tomáš Satoranský,10,2016-17,25,WAS,10,0,3.6,0.3,0.6,0.3,0.6,0.0,0.0,0.2,0.5,0.1,0.4,0.5,0.6,0.1,0.0,0.2,0.4,0.8,.500,.500,,.400,.488,.500,G,satorto01
1611,Tomáš Satoranský,6,2017-18,26,WAS,6,0,10.0,0.3,2.2,0.3,1.7,0.0,0.5,0.5,0.7,0.8,0.7,1.5,0.5,0.0,0.0,0.5,0.7,1.2,.154,.200,.000,.750,.237,.154,G,satorto01
1612,Dennis Schröder,16,2014-15,21,ATL,16,0,18.1,3.5,9.1,3.0,6.9,0.5,2.1,1.5,1.8,0.3,1.5,1.8,3.9,0.6,0.0,1.7,1.8,9.0,.386,.432,.235,.857,.458,.414,G,schrode01
1613,Dennis Schröder,10,2015-16,22,ATL,10,0,19.1,4.7,10.4,3.5,6.9,1.2,3.5,1.1,1.3,0.6,1.3,1.9,3.6,0.4,0.1,2.1,2.4,11.7,.452,.507,.343,.846,.533,.510,G,schrode01
1614,Dennis Schröder,6,2016-17,23,ATL,6,6,35.2,8.3,18.3,5.5,11.7,2.8,6.7,5.2,6.2,0.7,1.7,2.3,7.7,1.0,0.0,1.7,3.2,24.7,.455,.471,.425,.838,.586,.532,G,schrode01
1615,Dennis Schröder,5,2018-19,25,OKC,5,0,30.2,5.0,11.0,3.8,7.0,1.2,4.0,2.6,3.6,0.4,2.8,3.2,3.4,0.8,0.0,1.2,2.2,13.8,.455,.543,.300,.722,.548,.509,G,schrode01
1616,Dennis Schröder,7,2019-20,26,OKC,7,0,32.4,6.3,15.6,4.4,9.1,1.9,6.4,2.9,3.6,0.3,3.4,3.7,3.6,0.6,0.1,2.4,2.1,17.3,.404,.484,.289,.800,.504,.463,G,schrode01
1617,Dennis Schröder,6,2020-21,27,LAL,6,6,32.7,4.7,11.7,3.3,7.3,1.3,4.3,3.7,4.3,0.2,2.8,3.0,2.8,1.0,0.2,1.7,2.2,14.3,.400,.455,.308,.846,.528,.457,G,schrode01
1618,Luis Scola,18,2013-14,33,IND,18,0,13.5,2.7,5.8,2.6,5.7,0.1,0.2,0.7,1.2,0.6,1.7,2.3,0.5,0.3,0.2,0.4,1.6,6.1,.457,.461,.333,.591,.480,.462,F,scolalu01
1619,Luis Scola,11,2015-16,35,TOR,11,9,12.7,0.7,2.8,0.4,0.9,0.4,1.9,0.7,1.0,0.2,1.5,1.6,0.6,0.3,0.0,0.5,2.0,2.5,.258,.400,.190,.727,.391,.323,F,scolalu01
1620,Mike Scott,4,2012-13,24,ATL,4,0,5.0,1.3,2.5,1.3,2.3,0.0,0.3,0.8,1.0,0.3,1.5,1.8,0.3,0.0,0.0,0.0,0.5,3.3,.500,.556,.000,.750,.553,.500,F,scottmi01
1621,Mike Scott,7,2013-14,25,ATL,7,0,20.9,3.3,9.0,1.9,4.6,1.4,4.4,1.4,2.0,0.4,2.1,2.6,0.4,0.1,0.0,0.3,1.6,9.4,.365,.406,.323,.714,.477,.444,F,scottmi01
1622,Mike Scott,11,2014-15,26,ATL,11,0,15.6,1.9,5.0,1.5,2.6,0.4,2.4,0.4,0.4,1.5,2.7,4.2,0.5,0.5,0.0,0.6,1.5,4.5,.382,.586,.154,1.000,.440,.418,F,scottmi01
1623,Mike Scott,10,2015-16,27,ATL,10,0,16.1,2.5,4.0,1.7,2.4,0.8,1.6,0.7,0.8,0.5,2.7,3.2,0.5,0.3,0.3,0.8,2.0,6.5,.625,.708,.500,.875,.747,.725,F,scottmi01
1624,Mike Scott,6,2017-18,29,WAS,6,0,21.0,4.3,6.8,3.2,5.0,1.2,1.8,1.0,1.0,1.0,2.5,3.5,0.7,0.3,0.2,0.8,1.7,10.8,.634,.633,.636,1.000,.745,.720,F,scottmi01
1625,Mike Scott,10,2018-19,30,PHI,10,0,19.3,2.1,4.7,0.9,1.3,1.2,3.4,0.2,0.2,0.4,3.0,3.4,0.5,0.3,0.0,0.7,2.2,5.6,.447,.692,.353,1.000,.585,.574,F,scottmi01
1626,Mike Scott,4,2019-20,31,PHI,4,0,5.0,0.3,1.3,0.3,0.8,0.0,0.5,1.0,1.0,0.5,1.5,2.0,0.3,0.0,0.0,0.0,0.5,1.5,.200,.333,.000,1.000,.444,.200,F,scottmi01
1627,Mike Scott,5,2020-21,32,PHI,5,0,6.8,0.4,1.8,0.0,0.4,0.4,1.4,0.0,0.0,0.2,0.4,0.6,0.6,0.2,0.2,0.0,0.6,1.2,.222,.000,.286,,.333,.333,F,scottmi01
1628,Jay Scrubb,6,2020-21,20,LAC,6,0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,G-F,scrubja01
1629,Thabo Sefolosha,20,2011-12,27,OKC,20,20,22.3,2.1,5.1,1.3,2.7,0.8,2.5,0.4,0.5,0.6,2.1,2.7,1.3,1.5,0.5,0.6,2.2,5.3,.402,.472,.327,.889,.500,.480,G-F,sefolth01
1630,Thabo Sefolosha,11,2012-13,28,OKC,11,11,27.3,1.9,5.5,0.8,2.1,1.1,3.5,0.8,1.0,1.2,3.3,4.5,2.1,1.1,0.5,0.7,2.4,5.7,.344,.391,.316,.818,.478,.443,G-F,sefolth01
1631,Thabo Sefolosha,15,2013-14,29,OKC,15,13,15.7,1.5,3.7,1.1,2.1,0.4,1.5,0.3,0.3,0.5,1.6,2.1,0.7,0.7,0.0,0.5,0.7,3.7,.418,.531,.261,.800,.490,.473,G-F,sefolth01
1632,Thabo Sefolosha,10,2015-16,31,ATL,10,2,20.3,2.2,4.6,1.5,2.7,0.7,1.9,0.8,1.5,0.8,3.3,4.1,1.7,1.0,0.6,1.0,1.7,5.9,.478,.556,.368,.533,.561,.554,G-F,sefolth01
1633,Thabo Sefolosha,4,2016-17,32,ATL,4,0,2.3,0.0,0.3,0.0,0.3,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,.000,.000,,.250,.181,.000,G-F,sefolth01
1634,Thabo Sefolosha,4,2018-19,34,UTA,4,0,10.5,0.5,3.5,0.3,1.5,0.3,2.0,0.0,0.0,0.3,1.8,2.0,0.5,0.0,0.0,0.3,0.8,1.3,.143,.167,.125,,.179,.179,G-F,sefolth01
1635,Wayne Selden,6,2016-17,22,MEM,6,2,17.7,1.5,4.3,1.2,2.5,0.3,1.8,0.5,0.7,0.5,1.0,1.5,1.2,0.2,0.2,0.3,1.3,3.8,.346,.467,.182,.750,.414,.385,G-F,seldewa01
1636,Kevin Séraphin,4,2013-14,24,WAS,4,0,1.5,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.0,0.0,0.0,0.3,0.3,0.0,.000,.000,,,.000,.000,F,serapke01
1637,Kevin Séraphin,6,2014-15,25,WAS,6,0,12.0,2.5,5.2,2.5,5.2,0.0,0.0,0.5,1.0,0.5,2.7,3.2,0.3,0.3,0.2,0.7,1.7,5.5,.484,.484,,.500,.490,.484,F,serapke01
1638,Kevin Séraphin,4,2016-17,27,IND,4,0,14.8,3.0,6.5,3.0,6.5,0.0,0.0,1.3,1.8,2.0,1.5,3.5,1.0,0.0,0.5,1.0,2.5,7.3,.462,.462,,.714,.499,.462,F,serapke01
1639,Ramon Sessions,12,2011-12,25,LAL,12,12,31.7,3.6,9.5,3.3,7.4,0.3,2.1,2.2,2.9,0.3,2.8,3.0,3.6,0.3,0.1,1.8,2.3,9.7,.377,.438,.160,.743,.448,.395,G,sessira01
1640,Ramon Sessions,10,2014-15,28,WAS,10,3,21.8,2.6,7.0,1.6,4.5,1.0,2.5,1.3,1.9,0.2,2.2,2.4,2.3,0.4,0.1,1.0,1.4,7.5,.371,.356,.400,.684,.479,.443,G,sessira01
1641,Landry Shamet,6,2018-19,21,LAC,6,6,29.0,2.2,6.3,0.5,1.2,1.7,5.2,1.7,1.7,0.2,1.8,2.0,1.7,1.0,0.0,1.2,2.5,7.7,.342,.429,.323,1.000,.542,.474,G,shamela01
1642,Landry Shamet,13,2019-20,22,LAC,13,4,18.7,1.8,4.5,0.7,1.3,1.2,3.2,0.4,0.5,0.0,1.7,1.7,1.3,0.5,0.2,1.0,1.4,5.2,.407,.529,.357,.714,.548,.534,G,shamela01
1643,Landry Shamet,12,2020-21,23,BRK,12,0,17.2,1.5,3.4,0.7,1.3,0.8,2.2,0.3,0.4,0.3,1.5,1.8,0.6,0.4,0.1,0.5,1.6,4.2,.439,.533,.385,.800,.579,.561,G,shamela01
1644,Landry Shamet,12,2021-22,24,PHO,12,0,16.0,1.6,4.0,0.8,1.8,0.8,2.2,0.4,0.6,0.3,1.4,1.7,1.3,0.5,0.0,0.6,0.8,4.3,.396,.455,.346,.714,.509,.490,G,shamela01
1645,Iman Shumpert,12,2012-13,22,NYK,12,12,28.1,3.4,8.3,1.9,4.8,1.5,3.5,1.0,1.2,1.5,4.5,6.0,1.3,1.1,0.3,1.2,3.0,9.3,.410,.397,.429,.857,.528,.500,G,shumpim01
1646,Iman Shumpert,20,2014-15,24,CLE,20,16,34.8,3.0,8.2,1.3,3.6,1.7,4.7,1.5,2.0,1.2,3.8,4.9,1.2,1.3,0.8,0.7,2.5,9.1,.360,.366,.355,.750,.498,.460,G,shumpim01
1647,Iman Shumpert,21,2015-16,25,CLE,21,0,17.5,1.2,2.9,0.6,1.2,0.6,1.6,0.3,0.5,0.5,1.8,2.2,0.8,0.5,0.1,0.6,1.7,3.3,.417,.462,.382,.636,.540,.525,G,shumpim01
1648,Iman Shumpert,17,2016-17,26,CLE,17,0,16.2,1.5,3.5,0.9,2.0,0.6,1.5,0.8,1.0,0.4,2.4,2.8,0.9,0.6,0.2,0.4,1.9,4.4,.417,.441,.385,.824,.548,.500,G,shumpim01
1649,Iman Shumpert,8,2018-19,28,HOU,8,0,13.6,1.3,3.3,0.3,0.5,1.0,2.8,0.1,0.5,0.1,1.4,1.5,0.3,0.1,0.0,0.4,1.3,3.6,.385,.500,.364,.250,.522,.538,G,shumpim01
1650,Pascal Siakam,10,2017-18,23,TOR,10,0,17.9,2.5,4.1,2.2,3.7,0.3,0.4,1.3,2.0,0.9,2.7,3.6,0.8,0.1,0.6,0.7,2.7,6.6,.610,.595,.750,.650,.663,.646,F,siakapa01
1651,Pascal Siakam,24,2018-19,24,TOR,24,24,37.1,7.5,16.0,6.3,11.6,1.2,4.3,2.8,3.6,1.7,5.5,7.1,2.8,1.0,0.7,1.4,2.8,19.0,.470,.541,.279,.759,.540,.508,F,siakapa01
1652,Pascal Siakam,11,2019-20,25,TOR,11,11,38.0,6.5,16.5,5.6,11.7,0.9,4.8,3.0,4.2,1.3,6.3,7.5,3.8,1.1,0.4,2.0,3.0,17.0,.396,.481,.189,.717,.462,.423,F,siakapa01
1653,Pascal Siakam,6,2021-22,27,TOR,6,6,43.3,8.5,17.8,7.8,15.0,0.7,2.8,5.2,6.0,1.3,5.8,7.2,5.8,1.2,1.0,2.2,4.0,22.8,.477,.522,.235,.861,.558,.495,F,siakapa01
1654,Ben Simmons,10,2017-18,21,PHI,10,10,36.9,6.1,12.5,6.1,12.4,0.0,0.1,4.1,5.8,1.6,7.8,9.4,7.7,1.7,0.8,4.4,3.4,16.3,.488,.492,.000,.707,.541,.488,G-F,simmobe01
1655,Ben Simmons,12,2018-19,22,PHI,12,12,35.1,6.0,9.7,6.0,9.7,0.0,0.0,1.9,3.3,2.0,5.1,7.1,6.0,1.3,1.0,2.7,3.8,13.9,.621,.621,,.575,.625,.621,G-F,simmobe01
1656,Ben Simmons,12,2020-21,24,PHI,12,12,33.5,4.9,7.9,4.9,7.8,0.0,0.1,2.1,6.1,2.1,5.8,7.9,8.8,1.3,0.8,2.3,3.3,11.9,.621,.628,.000,.342,.562,.621,G-F,simmobe01
1657,Bobby Simmons,4,2011-12,31,LAC,4,1,8.0,1.3,2.3,1.0,1.3,0.3,1.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,1.8,2.8,.556,.800,.250,,.611,.611,G-F,simmobo01
1658,Jonathon Simmons,15,2016-17,27,SAS,15,4,20.4,4.1,9.1,3.3,6.6,0.9,2.5,1.4,2.1,0.6,1.3,1.9,1.9,0.6,0.1,0.7,2.0,10.5,.456,.495,.351,.677,.528,.504,G-F,simmojo02
1659,Jonathon Simmons,7,2018-19,29,PHI,7,0,7.4,1.4,4.3,1.1,2.9,0.3,1.4,0.4,0.6,0.3,1.0,1.3,0.3,0.1,0.0,0.9,0.3,3.6,.333,.400,.200,.750,.394,.367,G-F,simmojo02
1660,Anfernee Simons,5,2018-19,19,POR,5,0,2.4,0.0,1.4,0.0,1.0,0.0,0.4,0.8,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.8,.000,.000,.000,.800,.217,.000,G,simonan01
1661,Anfernee Simons,4,2019-20,20,POR,4,0,20.5,2.0,6.5,0.5,3.0,1.5,3.5,1.3,1.5,0.3,2.5,2.8,2.5,1.5,0.0,1.0,1.8,6.8,.308,.167,.429,.833,.471,.423,G,simonan01
1662,Anfernee Simons,6,2020-21,21,POR,6,0,17.8,2.3,4.2,0.5,1.2,1.8,3.0,0.0,0.0,0.5,2.2,2.7,0.8,0.3,0.2,0.2,1.0,6.5,.560,.429,.611,,.780,.780,G,simonan01
1663,Kyle Singler,6,2015-16,27,OKC,6,0,8.5,0.5,1.5,0.2,0.8,0.3,0.7,0.0,0.3,0.2,1.0,1.2,0.0,0.2,0.0,0.0,0.7,1.3,.333,.200,.500,.000,.405,.444,F,singlky01
1664,Donald Sloan,4,2013-14,26,IND,4,0,3.8,0.5,1.8,0.3,0.8,0.3,1.0,0.5,1.0,0.0,0.3,0.3,0.8,0.3,0.0,0.5,0.0,1.8,.286,.333,.250,.500,.400,.357,G,sloando01
1665,Marcus Smart,4,2014-15,20,BOS,4,3,22.5,3.5,7.3,2.8,4.0,0.8,3.3,2.0,3.8,1.3,1.5,2.8,1.3,0.3,0.3,1.0,3.0,9.8,.483,.688,.231,.533,.548,.534,G,smartma01
1666,Marcus Smart,6,2015-16,21,BOS,6,1,32.2,3.7,10.0,1.8,4.7,1.8,5.3,2.8,3.5,1.3,3.2,4.5,3.0,1.7,0.8,2.5,2.8,12.0,.367,.393,.344,.810,.520,.458,G,smartma01
1667,Marcus Smart,18,2016-17,22,BOS,18,3,29.9,2.6,7.4,1.0,3.4,1.6,4.1,1.8,2.8,1.3,3.4,4.7,4.7,1.5,0.9,2.1,2.8,8.6,.351,.295,.397,.640,.497,.459,G,smartma01
1668,Marcus Smart,15,2017-18,23,BOS,15,4,29.9,3.2,9.5,2.2,5.0,1.0,4.5,2.4,3.3,0.9,2.8,3.7,5.3,1.7,0.7,2.4,2.9,9.8,.336,.440,.221,.735,.447,.388,G,smartma01
1669,Marcus Smart,17,2019-20,25,BOS,17,16,38.1,4.6,11.6,2.2,4.4,2.4,7.2,2.9,3.3,0.6,4.6,5.2,4.6,1.2,0.5,2.6,3.2,14.5,.394,.493,.333,.875,.552,.497,G,smartma01
