Rk,Player,From,To,Age,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,TS%,eFG%,Pos,Team,-9999
877,Jrue Holiday,2012-13,2022-23,22-32,686,627,33.7,7.0,15.0,5.4,10.5,1.6,4.5,2.2,2.8,1.0,3.4,4.3,6.9,1.5,0.6,2.9,2.2,17.9,.467,.511,.364,.779,.549,.521,G,MILNOPPHI,holidjr01
878,Aaron Holiday,2018-19,2022-23,22-26,308,62,17.2,2.4,5.9,1.6,3.6,0.9,2.3,0.9,1.0,0.3,1.4,1.6,2.2,0.7,0.2,1.0,1.5,6.6,.413,.436,.377,.841,.521,.488,G,ATLINDPHOWAS,holidaa01
879,Jaylen Hoard,2019-20,2021-22,20-22,39,5,17.0,2.6,5.4,2.4,4.4,0.2,1.0,1.1,1.7,1.7,3.0,4.6,1.2,0.6,0.3,0.7,1.2,6.6,.490,.550,.231,.618,.536,.512,F,OKCPOR,hoardja01
880,Nate Hinton,2020-21,2021-22,21-22,23,0,4.1,0.7,1.9,0.5,1.0,0.2,0.8,0.3,0.4,0.0,0.3,0.4,0.3,0.3,0.1,0.3,0.3,1.8,.349,.458,.211,.700,.432,.395,G,DALIND,hintona01
881,Kirk Hinrich,2012-13,2015-16,32-35,245,150,25.0,2.4,6.3,1.4,3.7,1.0,2.7,0.9,1.2,0.3,1.9,2.2,3.4,0.8,0.3,1.3,2.5,6.7,.382,.396,.364,.744,.488,.459,G,ATLCHI,hinriki01
882,Darrun Hilliard,2015-16,2017-18,22-24,91,3,9.4,1.1,3.0,0.8,1.9,0.3,1.1,0.6,0.8,0.1,0.9,0.9,0.8,0.2,0.0,0.6,0.8,3.2,.377,.420,.304,.747,.477,.433,G,DETSAS,hillida01
883,Solomon Hill,2013-14,2021-22,22-30,448,189,21.5,1.9,4.9,1.1,2.4,0.8,2.4,0.9,1.1,0.6,2.5,3.1,1.5,0.7,0.2,0.8,1.7,5.5,.388,.445,.331,.797,.511,.471,F,ATLINDMEMMIANOP,hillso01
884,Malcolm Hill,2021-22,2022-23,26-27,24,0,9.2,1.1,2.3,0.5,0.7,0.6,1.6,0.5,0.6,0.5,1.1,1.6,0.3,0.3,0.1,0.1,1.0,3.2,.464,.706,.359,.786,.619,.589,F,ATLCHI,hillma01
885,Jordan Hill,2012-13,2016-17,25-29,251,101,21.5,4.0,8.0,4.0,8.0,0.0,0.1,1.5,2.1,2.4,4.4,6.9,1.0,0.4,0.7,1.2,2.2,9.5,.498,.500,.200,.706,.530,.499,C-F,INDLALMIN,hilljo01
886,Grant Hill,2012-13,2012-13,40,29,0,15.1,1.3,3.4,1.2,3.0,0.1,0.4,0.5,0.8,0.2,1.5,1.7,0.9,0.4,0.2,0.9,1.3,3.2,.388,.402,.273,.583,.428,.403,F-G,LAC,hillgr01
887,George Hill,2012-13,2022-23,26-36,634,420,27.7,3.8,8.3,2.5,4.8,1.3,3.5,1.7,2.2,0.6,2.5,3.2,3.3,0.9,0.2,1.2,1.8,10.7,.459,.515,.381,.805,.577,.538,G,CLEINDMILOKCPHISACUTA,hillge01
888,Nenê,2012-13,2018-19,30-36,399,169,21.3,3.9,7.3,3.8,7.3,0.0,0.1,2.0,3.2,1.2,3.5,4.7,1.7,0.9,0.5,1.4,2.6,9.7,.527,.530,.179,.625,.557,.528,F-C,HOUWAS,hilarne01
889,Haywood Highsmith,2018-19,2022-23,22-26,78,12,15.0,1.4,3.5,0.8,1.7,0.6,1.8,0.2,0.4,0.9,1.9,2.8,0.7,0.5,0.3,0.6,1.2,3.7,.415,.508,.331,.429,.501,.502,F,MIAPHI,highsha01
890,Cory Higgins,2012-13,2012-13,23,6,0,5.3,1.0,3.2,0.8,2.3,0.2,0.8,0.2,0.3,0.2,0.3,0.5,0.8,0.5,0.0,0.0,0.8,2.3,.316,.357,.200,.500,.352,.342,G,CHA,higgico01
891,Buddy Hield,2016-17,2022-23,24-30,548,369,29.5,5.8,13.4,2.7,5.7,3.1,7.7,1.3,1.5,0.8,3.6,4.4,2.6,0.9,0.3,1.8,2.1,16.1,.434,.477,.402,.858,.570,.550,G-F,INDNOPSAC,hieldbu01
892,J.J. Hickson,2012-13,2015-16,24-27,257,149,23.5,4.1,7.8,4.1,7.8,0.0,0.1,1.9,3.4,2.6,5.4,8.0,1.0,0.6,0.6,1.5,2.0,10.1,.521,.524,.000,.573,.542,.521,F-C,DENPORWAS,hicksjj01
893,Isaiah Hicks,2017-18,2018-19,23-24,21,0,13.0,1.8,3.8,1.7,3.4,0.1,0.4,0.8,1.1,0.6,1.7,2.3,0.9,0.1,0.3,0.8,2.4,4.4,.463,.493,.222,.696,.510,.475,F,NYK,hicksis01
894,Roy Hibbert,2012-13,2016-17,26-30,365,330,25.1,3.5,7.9,3.5,7.9,0.0,0.0,2.0,2.5,2.3,4.0,6.3,1.1,0.3,1.8,1.4,3.1,9.1,.449,.450,.231,.784,.504,.450,C,CHODENINDLAL,hibbero01
895,Mario Hezonja,2015-16,2019-20,20-24,330,69,18.5,2.6,6.2,1.8,3.7,0.8,2.5,0.9,1.2,0.4,2.7,3.1,1.3,0.7,0.2,1.1,1.7,6.9,.417,.484,.319,.812,.516,.482,F-G,NYKORLPOR,hezonma01
896,Kevin Hervey,2019-20,2019-20,23,10,0,5.2,0.7,2.7,0.4,0.7,0.3,2.0,0.0,0.0,0.1,1.1,1.2,0.5,0.1,0.1,0.0,0.4,1.7,.259,.571,.150,,.315,.315,F,OKC,herveke01
897,Tyler Herro,2019-20,2022-23,20-23,242,100,31.5,6.5,14.7,4.0,8.2,2.5,6.5,2.2,2.6,0.4,4.5,4.9,3.5,0.7,0.2,2.1,1.4,17.7,.439,.484,.383,.875,.557,.524,G,MIA,herroty01
898,Willy Hernangómez,2016-17,2022-23,22-28,344,48,15.0,2.8,5.3,2.7,5.0,0.1,0.4,1.6,2.2,2.1,3.7,5.8,1.1,0.4,0.4,1.0,1.7,7.3,.533,.549,.306,.713,.584,.543,C,CHONOPNYK,hernawi01
899,Juancho Hernangómez,2016-17,2022-23,21-27,339,76,15.5,1.7,4.1,1.0,1.8,0.8,2.3,0.8,1.2,0.8,2.5,3.3,0.6,0.4,0.2,0.5,1.1,5.0,.428,.538,.342,.676,.551,.524,F,BOSDENMINSASTORUTA,hernaju01
900,Dewan Hernandez,2019-20,2019-20,23,6,0,4.7,0.8,2.3,0.7,2.0,0.2,0.3,0.5,0.8,0.8,1.5,2.3,0.5,0.2,0.0,0.5,1.0,2.3,.357,.333,.500,.600,.432,.393,F,TOR,hernade01
901,John Henson,2012-13,2019-20,22-29,445,160,19.7,3.2,6.0,3.2,5.8,0.0,0.2,1.1,1.9,1.8,3.5,5.3,1.1,0.5,1.4,1.1,2.2,7.6,.540,.549,.250,.568,.557,.544,C-F,CLEDETMIL,hensojo01
902,Xavier Henry,2012-13,2014-15,21-23,102,7,15.9,2.1,5.1,1.8,4.2,0.3,0.9,1.8,2.9,0.5,1.6,2.0,0.7,0.6,0.1,0.9,1.5,6.3,.410,.424,.348,.642,.499,.441,G,LALNOH,henryxa01
903,Myke Henry,2017-18,2017-18,25,20,0,18.9,2.1,5.5,1.1,2.6,1.0,2.9,0.3,0.5,0.5,1.4,1.9,1.1,1.6,0.3,1.0,1.4,5.4,.376,.431,.328,.600,.472,.463,F,MEM,henrymy01
904,Aaron Henry,2021-22,2021-22,22,6,0,2.8,0.2,0.8,0.2,0.7,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.3,0.3,0.3,0.3,.200,.250,.000,,.200,.200,F,PHI,henryaa01
905,Gerald Henderson,2012-13,2016-17,25-29,369,248,27.1,4.4,10.1,3.8,8.3,0.6,1.8,2.5,3.1,0.5,2.8,3.3,2.1,0.7,0.3,1.2,1.8,11.9,.436,.456,.344,.802,.520,.467,G,CHACHOPHIPOR,hendege02
906,Reggie Hearn,2017-18,2017-18,26,3,0,2.3,0.3,0.7,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,.500,,.500,,.750,.750,G,DET,hearnre01
907,Brendan Haywood,2012-13,2014-15,33-35,83,18,15.4,1.3,3.0,1.3,3.0,0.0,0.0,0.4,1.0,1.6,2.3,3.8,0.4,0.2,0.7,0.7,1.7,3.0,.435,.437,.000,.468,.447,.435,C,CHACLE,haywobr01
908,Lazar Hayward,2012-13,2012-13,26,4,0,7.8,0.5,2.5,0.5,1.5,0.0,1.0,1.5,1.5,0.0,1.0,1.0,0.8,0.5,0.0,0.0,0.8,2.5,.200,.333,.000,1.000,.396,.200,F,MIN,haywala01
909,Gordon Hayward,2012-13,2022-23,22-32,646,546,32.8,5.9,13.1,4.4,8.9,1.5,4.1,3.7,4.4,0.8,4.1,4.9,3.9,1.1,0.4,2.1,1.8,17.1,.454,.494,.367,.828,.568,.512,F-G,BOSCHOUTA,haywago01
910,Nigel Hayes,2017-18,2017-18,23,9,0,13.6,1.2,3.7,0.8,1.9,0.4,1.8,0.1,0.3,0.4,2.0,2.4,0.7,0.2,0.3,0.2,0.9,3.0,.333,.412,.250,.333,.393,.394,F,LALSACTOR,hayesni01
911,Killian Hayes,2020-21,2022-23,19-21,168,114,26.6,3.3,8.8,2.4,5.7,0.9,3.1,1.0,1.2,0.4,2.6,3.0,5.3,1.2,0.4,2.2,2.7,8.4,.376,.432,.274,.803,.452,.424,G,DET,hayeski01
912,Jaxson Hayes,2019-20,2022-23,19-22,241,47,16.8,2.8,4.5,2.7,4.1,0.1,0.4,1.7,2.4,1.4,2.6,4.0,0.7,0.4,0.7,0.7,2.0,7.5,.622,.657,.288,.719,.670,.636,F,NOP,hayesja02
913,Chuck Hayes,2012-13,2015-16,29-32,166,2,13.5,1.0,2.2,1.0,2.2,0.0,0.0,0.3,0.5,1.2,2.2,3.4,1.0,0.5,0.2,0.5,1.5,2.3,.443,.445,.000,.674,.473,.443,F-C,HOUSACTOR,hayesch01
914,Spencer Hawes,2012-13,2016-17,24-28,346,140,22.6,3.5,7.8,2.7,5.6,0.8,2.2,1.1,1.4,1.2,4.4,5.6,2.0,0.4,0.9,1.4,2.4,8.8,.446,.476,.367,.775,.526,.497,C-F,CHOCLELACMILPHI,hawessp01
915,Sam Hauser,2021-22,2022-23,24-25,106,8,13.7,1.9,4.2,0.4,0.6,1.5,3.6,0.1,0.2,0.4,1.8,2.2,0.8,0.3,0.2,0.3,1.0,5.4,.455,.657,.420,.706,.636,.633,F,BOS,hausesa01
916,Udonis Haslem,2012-13,2022-23,32-42,285,105,13.3,1.4,3.0,1.3,2.7,0.0,0.2,0.5,0.7,0.9,2.8,3.6,0.5,0.3,0.2,0.5,1.6,3.2,.461,.484,.155,.678,.496,.467,F-C,MIA,hasleud01
917,Isaiah Hartenstein,2018-19,2022-23,20-24,247,12,15.7,2.3,3.9,2.2,3.6,0.1,0.3,0.9,1.3,1.8,3.0,4.8,1.4,0.6,0.8,0.9,2.4,5.5,.578,.604,.310,.680,.614,.592,F,CLEDENHOULACNYK,harteis01
918,Josh Hart,2017-18,2022-23,22-27,372,170,28.3,3.5,7.5,2.2,3.8,1.3,3.8,1.5,2.1,1.1,5.1,6.2,2.4,1.0,0.3,1.2,2.3,9.8,.465,.578,.350,.741,.583,.552,G,LALNOPNYKPOR,hartjo01
919,Shaquille Harrison,2017-18,2022-23,24-29,180,23,15.4,2.0,4.6,1.7,3.6,0.3,1.0,1.0,1.4,0.4,2.1,2.5,1.7,1.0,0.4,0.7,1.5,5.3,.435,.478,.281,.718,.506,.466,G,BRKCHIDENPHOPORUTA,harrish01
920,Andrew Harrison,2016-17,2018-19,22-24,145,64,20.6,2.2,5.8,1.5,3.6,0.7,2.2,2.0,2.6,0.4,1.6,2.0,2.8,0.7,0.3,1.2,2.5,7.0,.373,.422,.294,.779,.503,.429,G,CLEMEMNOP,harrian01
921,Aaron Harrison,2015-16,2017-18,21-23,35,3,9.8,0.7,2.6,0.3,1.1,0.3,1.6,0.5,0.9,0.2,1.0,1.2,0.5,0.4,0.1,0.2,1.1,2.3,.261,.324,.218,.613,.374,.326,G,CHODAL,harriaa01
922,Tobias Harris,2012-13,2022-23,20-30,785,698,32.6,6.4,13.5,5.0,9.6,1.4,3.9,2.5,3.0,1.0,5.3,6.3,2.4,0.8,0.5,1.4,2.1,16.8,.478,.521,.370,.831,.568,.531,F,DETLACMILORLPHI,harrito02
923,Terrel Harris,2012-13,2012-13,25,20,0,6.9,0.2,1.4,0.2,1.0,0.0,0.4,0.4,0.5,0.2,1.1,1.3,0.5,0.1,0.2,0.9,0.9,0.8,.148,.211,.000,.700,.239,.148,G,MIANOH,harrite01
924,Mike Harris,2013-14,2013-14,30,20,0,11.3,1.5,3.1,1.5,3.0,0.0,0.1,1.3,1.4,0.8,0.9,1.7,0.3,0.8,0.4,0.6,1.8,4.2,.475,.492,.000,.963,.576,.475,F,UTA,harrimi01
925,Manny Harris,2013-14,2016-17,24-27,13,0,15.8,2.4,6.5,1.8,4.8,0.5,1.7,0.9,1.2,0.8,2.5,3.3,1.0,0.3,0.1,0.8,0.8,6.2,.365,.381,.318,.750,.440,.406,G,DALLAL,harrima01
926,Kevon Harris,2022-23,2022-23,25,34,0,13.4,1.4,3.1,0.9,1.9,0.5,1.3,0.9,1.2,0.8,1.2,2.1,0.5,0.5,0.1,0.6,1.6,4.1,.439,.484,.372,.756,.564,.514,G,ORL,harrike01
927,Joe Harris,2014-15,2022-23,23-31,488,283,24.9,3.8,8.0,1.8,3.3,2.1,4.8,0.8,1.0,0.5,2.6,3.1,1.6,0.5,0.2,1.1,2.0,10.5,.480,.543,.437,.772,.624,.610,G,BRKCLE,harrijo01
928,Jalen Harris,2020-21,2020-21,22,13,2,13.2,2.8,5.5,1.5,2.8,1.3,2.8,0.5,0.7,0.2,1.2,1.4,1.3,0.6,0.0,1.1,1.2,7.4,.500,.528,.472,.778,.632,.618,G,TOR,harrija01
929,Gary Harris,2014-15,2022-23,20-28,516,416,28.4,4.2,9.5,2.7,5.3,1.5,4.2,1.4,1.8,0.6,1.9,2.4,2.0,1.1,0.2,1.1,1.8,11.5,.448,.510,.370,.815,.560,.530,G,DENORL,harriga01
930,Elias Harris,2013-14,2013-14,24,2,0,5.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,.000,.000,,,.000,.000,F,LAL,harriel01
931,Devin Harris,2012-13,2018-19,29-35,442,40,19.7,2.6,6.2,1.5,3.1,1.0,3.1,1.8,2.3,0.2,1.7,1.9,2.6,0.8,0.2,1.1,1.9,7.9,.413,.491,.334,.785,.551,.496,G,ATLDALDEN,harride01
932,Al Harrington,2012-13,2013-14,32-33,44,0,14.3,2.3,6.0,1.4,3.0,1.0,3.0,0.7,0.9,0.5,2.0,2.4,0.9,0.4,0.0,0.9,2.0,6.3,.386,.448,.323,.769,.491,.466,F,ORLWAS,harrial01
933,Josh Harrellson,2012-13,2013-14,23-24,38,0,9.2,1.1,2.4,0.8,1.4,0.3,0.9,0.2,0.2,0.9,1.3,2.2,0.4,0.2,0.4,0.3,1.3,2.7,.462,.527,.361,.667,.542,.533,C,DETMIA,harrejo01
934,Montrezl Harrell,2015-16,2022-23,22-29,515,36,20.5,4.9,7.9,4.8,7.7,0.0,0.2,2.3,3.5,1.8,3.2,5.0,1.3,0.5,0.8,1.1,2.1,12.1,.619,.629,.108,.664,.642,.620,F-C,CHOHOULACLALPHIWAS,harremo01
935,Ron Harper Jr.,2022-23,2022-23,22,9,0,5.3,0.9,1.8,0.6,0.8,0.3,1.0,0.1,0.1,0.3,0.4,0.8,0.4,0.0,0.1,0.0,0.3,2.2,.500,.714,.333,1.000,.608,.594,G-F,TOR,harpero02
936,Justin Harper,2015-16,2016-17,26-27,8,0,8.3,1.1,2.8,0.4,0.8,0.8,2.0,0.1,0.3,0.3,0.5,0.8,0.3,0.1,0.0,0.8,0.6,3.1,.409,.500,.375,.500,.546,.545,F,DETPHI,harpeju01
937,Jared Harper,2019-20,2021-22,22-24,16,0,4.2,0.9,2.1,0.6,1.2,0.3,0.9,0.4,0.5,0.1,0.1,0.3,0.9,0.3,0.1,0.3,0.4,2.6,.441,.526,.333,.875,.560,.515,G,NOPNYKPHO,harpeja01
938,Maurice Harkless,2012-13,2021-22,19-28,621,371,22.6,2.7,5.7,2.1,3.8,0.6,1.9,0.8,1.3,1.1,2.5,3.5,0.9,0.9,0.6,0.8,2.0,6.9,.474,.551,.320,.624,.544,.528,F-G,LACMIANYKORLPORSAC,harklma01
939,Jaden Hardy,2022-23,2022-23,20,48,5,14.8,3.0,6.9,1.7,3.7,1.3,3.3,1.4,1.6,0.2,1.6,1.9,1.4,0.4,0.1,1.0,1.3,8.8,.438,.469,.404,.823,.571,.533,G,DAL,hardyja02
940,James Harden,2012-13,2022-23,23-33,780,779,37.0,8.3,18.7,5.2,10.1,3.1,8.6,8.4,9.7,0.9,5.4,6.3,8.3,1.6,0.6,4.3,2.6,28.1,.442,.510,.362,.863,.610,.525,G,BRKHOUPHI,hardeja01
941,Tim Hardaway Jr.,2013-14,2022-23,21-30,657,333,27.4,4.9,11.6,2.6,5.4,2.2,6.2,2.0,2.5,0.3,2.6,2.9,1.9,0.6,0.1,1.0,1.7,14.0,.420,.487,.361,.808,.551,.516,G,ATLDALNYK,hardati02
942,Tyler Hansbrough,2012-13,2015-16,27-30,263,20,14.2,1.5,3.2,1.5,3.1,0.0,0.1,1.8,2.6,1.6,2.2,3.9,0.3,0.4,0.2,0.6,1.8,4.8,.461,.466,.200,.692,.549,.463,F,CHOINDTOR,hansbty01
943,Ben Hansbrough,2012-13,2012-13,25,28,0,7.1,0.5,1.6,0.3,0.8,0.2,0.8,0.8,1.0,0.1,0.6,0.6,0.8,0.3,0.1,0.6,0.8,2.0,.333,.409,.261,.778,.501,.400,G,IND,hansbbe01
944,Dusty Hannahs,2018-19,2019-20,25-26,4,0,9.8,1.8,5.3,1.3,3.3,0.5,2.0,1.0,1.0,0.0,0.5,0.5,1.3,0.3,0.0,0.3,0.5,5.0,.333,.385,.250,1.000,.439,.381,G,MEM,hannadu01
945,R.J. Hampton,2020-21,2022-23,19-21,162,18,18.8,2.5,6.2,1.7,3.8,0.8,2.4,1.2,1.7,0.4,2.4,2.8,1.8,0.6,0.2,1.1,1.3,7.1,.410,.452,.342,.680,.508,.476,G,DENDETORL,hamptrj01
946,A.J. Hammons,2016-17,2016-17,24,22,0,7.4,0.8,1.9,0.5,1.5,0.2,0.5,0.4,0.9,0.4,1.3,1.6,0.2,0.0,0.6,0.5,1.0,2.2,.405,.375,.500,.450,.472,.464,C,DAL,hammoaj01
947,Richard Hamilton,2012-13,2012-13,34,50,45,21.8,4.1,9.5,3.8,8.5,0.3,1.0,1.3,1.5,0.3,1.3,1.7,2.4,0.5,0.1,1.7,1.9,9.8,.429,.444,.308,.857,.481,.446,G-F,CHI,hamilri01
948,Justin Hamilton,2013-14,2016-17,23-26,113,21,17.4,2.4,5.1,1.8,3.2,0.6,1.9,0.7,0.9,1.2,2.4,3.6,0.8,0.5,0.6,0.6,1.5,6.1,.464,.560,.309,.798,.552,.523,C,BRKCHAMIAMIN,hamilju01
949,Jordan Hamilton,2012-13,2015-16,22-25,125,19,14.7,2.4,5.8,1.4,3.1,1.0,2.7,0.5,0.8,0.6,2.3,2.9,0.9,0.6,0.2,0.7,1.0,6.2,.404,.445,.356,.684,.503,.486,G-F,DENHOULACNOP,hamiljo02
950,Daniel Hamilton,2017-18,2018-19,22-23,25,3,9.3,1.1,2.8,0.7,1.7,0.4,1.1,0.1,0.2,0.4,1.7,2.1,1.2,0.3,0.0,0.7,0.8,2.8,.394,.419,.357,.500,.468,.465,G-F,ATLOKC,hamilda02
951,Tyler Hall,2021-22,2021-22,24,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,G,NYK,hallty01
952,Josh Hall,2020-21,2020-21,20,21,1,16.0,1.4,4.7,1.2,3.0,0.2,1.8,1.0,2.1,0.3,2.5,2.8,1.3,0.2,0.0,1.2,1.8,4.1,.303,.419,.108,.500,.363,.323,F,OKC,halljo01
953,Jordan Hall,2022-23,2022-23,21,9,0,9.2,1.0,3.1,0.7,1.4,0.3,1.7,0.8,1.0,0.3,1.0,1.3,1.2,0.1,0.0,0.8,0.7,3.1,.321,.462,.200,.778,.438,.375,G-F,SAS,halljo02
954,Donta Hall,2019-20,2020-21,22-23,22,0,14.2,1.8,2.6,1.8,2.6,0.0,0.0,1.5,2.4,1.7,2.8,4.5,0.7,0.4,0.7,0.6,1.9,5.1,.702,.702,,.615,.701,.702,F,BRKDETORL,halldo01
955,Devon Hall,2019-20,2019-20,24,11,0,7.4,0.5,2.7,0.2,1.2,0.4,1.5,0.4,0.7,0.2,0.5,0.6,1.2,0.4,0.1,0.5,0.5,1.8,.200,.154,.235,.500,.298,.267,G,OKC,hallde01
956,Tyrese Haliburton,2020-21,2022-23,20-22,191,153,33.1,5.9,12.4,3.6,6.7,2.3,5.7,2.0,2.3,0.7,2.9,3.6,8.0,1.6,0.5,2.3,1.4,16.2,.479,.539,.408,.857,.603,.572,G,INDSAC,halibty01
957,P.J. Hairston,2014-15,2015-16,22-23,111,54,18.0,2.1,6.1,1.0,2.5,1.1,3.6,0.7,0.9,0.4,2.0,2.4,0.5,0.5,0.2,0.6,1.8,6.0,.343,.414,.295,.810,.460,.431,G-F,CHOMEM,hairspj02
958,Ashton Hagans,2020-21,2020-21,21,2,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,G,MIN,haganas01
959,Hamed Haddadi,2012-13,2012-13,27,30,0,10.7,1.2,2.7,1.2,2.7,0.0,0.0,0.5,0.9,1.4,2.3,3.7,0.4,0.2,0.9,1.0,2.0,2.8,.427,.427,,.519,.447,.427,C,MEMPHO,haddaha01
960,Rui Hachimura,2019-20,2022-23,21-24,210,127,26.9,4.9,10.3,4.1,7.9,0.8,2.4,1.8,2.3,1.0,4.0,5.0,1.3,0.6,0.2,1.0,1.7,12.5,.480,.520,.347,.770,.552,.520,F,LALWAS,hachiru01
961,Kyle Guy,2019-20,2021-22,22-24,53,0,8.1,1.1,3.0,0.6,1.3,0.5,1.7,0.5,0.6,0.2,0.8,1.0,0.9,0.2,0.0,0.5,0.6,3.1,.361,.435,.303,.750,.479,.446,G,MIASAC,guyky01
962,Jorge Gutiérrez,2013-14,2015-16,25-27,47,3,10.3,1.1,2.3,1.1,1.9,0.1,0.4,0.6,0.8,0.2,1.0,1.1,1.5,0.4,0.0,0.7,1.4,2.9,.500,.562,.176,.778,.562,.514,G,BRKCHOMIL,gutiejo01
963,Marko Guduric,2019-20,2019-20,24,44,0,11.0,1.4,3.6,0.8,1.7,0.6,1.9,0.5,0.6,0.3,1.3,1.7,1.0,0.3,0.2,0.8,0.8,3.9,.395,.500,.301,.923,.514,.475,G,MEM,gudurma01
964,Quentin Grimes,2021-22,2022-23,21-22,117,72,24.8,3.2,7.2,1.3,2.1,2.0,5.1,0.8,1.0,0.6,2.1,2.8,1.7,0.7,0.3,0.8,2.1,9.2,.450,.614,.384,.778,.604,.587,G,NYK,grimequ01
965,Blake Griffin,2012-13,2022-23,23-33,617,544,30.6,6.7,13.9,5.9,11.3,0.9,2.6,4.0,5.4,1.6,5.5,7.1,4.1,0.8,0.4,2.2,2.6,18.3,.485,.520,.331,.732,.562,.515,F-C,BOSBRKDETLAC,griffbl01
966,AJ Griffin,2022-23,2022-23,19,72,12,19.5,3.4,7.4,2.0,3.8,1.4,3.6,0.6,0.7,0.5,1.6,2.1,1.0,0.6,0.2,0.6,1.2,8.9,.465,.536,.390,.894,.577,.560,F,ATL,griffaj01
967,Willie Green,2012-13,2014-15,31-33,179,71,16.8,2.2,5.4,1.4,3.1,0.9,2.3,0.4,0.6,0.2,1.2,1.4,1.0,0.4,0.2,0.6,1.5,5.7,.413,.440,.377,.790,.511,.493,G,LACORL,greenwi01
968,Josh Green,2020-21,2022-23,20-22,166,29,18.2,2.3,4.4,1.7,2.8,0.6,1.6,0.7,1.0,0.8,1.7,2.5,1.3,0.6,0.1,0.8,1.8,5.8,.516,.603,.368,.691,.602,.584,G-F,DAL,greenjo02
969,Jeff Green,2012-13,2022-23,26-36,792,387,26.5,4.2,9.3,3.1,6.2,1.1,3.1,2.4,2.9,0.7,3.0,3.7,1.5,0.6,0.5,1.2,1.9,11.8,.452,.510,.338,.817,.559,.508,F,BOSBRKCLEDENHOULACMEMORLUTAWAS,greenje02
970,Javonte Green,2019-20,2022-23,26-29,186,50,15.8,1.9,3.6,1.5,2.5,0.4,1.1,0.9,1.2,0.9,1.9,2.8,0.7,0.8,0.4,0.5,1.5,5.1,.534,.617,.342,.753,.620,.585,F,BOSCHI,greenja02
971,JaMychal Green,2014-15,2022-23,24-32,544,166,20.1,2.9,6.1,2.1,3.9,0.8,2.2,1.1,1.5,1.6,3.9,5.5,0.9,0.5,0.4,1.0,2.6,7.7,.477,.537,.368,.784,.575,.542,F,DENGSWLACMEMSAS,greenja01
972,Jalen Green,2021-22,2022-23,19-20,143,143,33.1,6.8,16.2,4.4,9.1,2.4,7.1,3.9,4.9,0.5,3.0,3.6,3.2,0.7,0.3,2.3,1.6,19.9,.420,.483,.340,.790,.542,.495,G,HOU,greenja05
973,Gerald Green,2012-13,2018-19,27-33,446,75,21.0,3.7,9.0,1.9,4.1,1.8,4.9,1.3,1.5,0.4,2.2,2.6,0.9,0.5,0.3,1.0,1.8,10.4,.411,.473,.359,.827,.539,.509,G-F,BOSHOUINDMIAPHO,greenge01
974,Erick Green,2014-15,2015-16,23-24,52,1,8.7,1.3,3.4,1.0,2.4,0.3,1.0,0.2,0.3,0.2,0.5,0.7,0.8,0.3,0.0,0.3,0.6,3.1,.377,.415,.288,.857,.439,.420,G,DENUTA,greener01
975,Draymond Green,2012-13,2022-23,22-32,758,608,28.8,3.2,7.1,2.4,4.6,0.8,2.6,1.5,2.1,1.1,5.9,7.0,5.6,1.4,1.0,2.3,2.8,8.7,.449,.523,.314,.712,.539,.505,F,GSW,greendr01
976,Danny Green,2012-13,2022-23,25-35,736,671,26.0,3.1,7.5,1.1,2.5,2.0,5.0,0.6,0.8,0.6,2.9,3.5,1.6,1.1,0.8,1.0,1.8,8.9,.419,.461,.398,.809,.568,.552,G-F,CLELALMEMPHISASTOR,greenda02
977,A.J. Green,2022-23,2022-23,23,35,1,9.9,1.5,3.6,0.3,0.6,1.3,3.0,0.1,0.1,0.2,1.1,1.3,0.6,0.2,0.0,0.3,0.9,4.4,.424,.450,.419,1.000,.607,.600,G,MIL,greenaj01
978,RaiQuan Gray,2022-23,2022-23,23,1,0,35.0,6.0,12.0,4.0,7.0,2.0,5.0,2.0,2.0,3.0,6.0,9.0,7.0,0.0,1.0,4.0,5.0,16.0,.500,.571,.400,1.000,.621,.583,F,BRK,grayra01
979,Josh Gray,2017-18,2019-20,24-26,7,0,15.6,1.7,6.1,1.3,4.3,0.4,1.9,1.0,1.6,0.4,1.3,1.7,2.0,1.1,0.3,1.7,1.3,4.9,.279,.300,.231,.636,.355,.314,G,NOPPHO,grayjo01
980,Aaron Gray,2012-13,2013-14,28-29,79,22,11.0,0.9,1.9,0.9,1.9,0.0,0.0,0.4,0.8,1.1,1.9,3.1,0.7,0.2,0.2,0.8,1.9,2.3,.497,.500,.000,.531,.514,.497,C,SACTOR,grayaa01
